CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0-5,Child6-12,Child13-18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,DollarsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire
23227,47,100,14,S,F,M,2,U,25,0,45,89000,W,4,E,2,4,76.97,0.63,6,35,A,0,2,0,0,0,2,0,0,0,N,0,182,35,27
10656,57,100,5,S,M,M,3,Y,65,100,100,159000,W,3,A,2,2,66.94,0.82,3,3,A,0,1,0,1,1,1,0,0,0,N,0,57,57,20
16882,48,100,4,S,F,S,2,N,25,0,35,114000,B,2,B,0,12,35.72,NA,3,135,A,1,1,0,0,0,1,0,1,0,N,0,136,135,117
1490,30,60,5,S,F,S,1,U,25,35,15,51000,M,4,E,0,4,2,0.17,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,30
12088,49,100,13,S,F,M,4,Y,45,55,75,96000,M,2,E,0,2,87.42,0,7,17,A,0,2,1,0,0,3,0,0,0,N,0,138,138,114
19037,30,100,14,S,F,S,2,Y,55,100,100,76000,W,3,E,0,4,39.98,0.48,3,39,A,0,3,0,0,0,3,0,0,0,N,0,102,39,25
42762,53,0,5,S,F,S,3,Y,100,100,45,55000,U,1,E,0,4,61.92,1.17,3,39,A,0,3,0,0,0,3,0,0,0,N,0,39,39,3
7776,55,100,8,S,F,M,4,N,45,55,35,187000,W,7,O,1,6,20,0.56,1,105,A,0,1,0,0,0,1,0,0,0,N,0,105,105,68
40098,64,100,14,S,M,M,2,N,15,0,35,222000,W,8,E,0,4,0,0,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,22
21900,28,100,1,S,F,S,2,Y,100,25,35,31000,U,3,E,0,3,0,0,1,27,A,0,1,0,0,0,1,0,0,0,N,0,27,27,13
33866,45,100,6,S,F,S,2,Y,65,100,75,130000,M,9,O,0,7,12,1,1,76,1,0,0,0,1,0,2,0,0,0,N,0,78,78,65
15551,70,100,14,S,M,M,5,Y,100,55,45,114000,M,4,O,2,10,34.97,0.56,2,89,1,0,0,0,1,0,1,0,0,0,N,0,276,90,54
4437,79,100,14,S,F,M,2,N,35,0,15,5.00E+05,U,9,E,2,4,347.54,1.01,19,33,2,0,3,0,1,0,4,0,0,0,N,0,146,96,84
12757,66,100,8,S,F,M,4,Y,0,0,0,40000,R,2,E,1,4,52.79,0.53,4,59,1,0,3,0,1,0,4,0,0,0,N,0,60,60,23
25225,44,100,6,S,F,S,3,Y,45,100,55,153000,U,9,E,2,5,120.02,1.08,6,51,A,0,4,0,0,0,4,0,0,0,N,0,51,51,26
8638,64,100,14,S,F,M,5,Y,100,0,100,90000,R,4,A,2,0,79,0.57,8,12,A,0,3,0,1,1,3,0,0,0,Y,1,70,70,58
37937,25,100,5,M,F,M,2,Y,45,45,45,23000,U,5,O,0,3,0,0,1,54,A,0,1,0,0,0,1,0,0,0,N,0,54,54,41
16296,69,100,14,S,F,M,3,N,45,65,45,48000,R,2,A,5,1,87,0.78,6,12,A,2,3,0,0,1,4,0,0,0,Y,1,32,32,20
12540,50,100,14,S,F,M,6,Y,15,100,100,95000,M,6,O,0,11,46.9,NA,3,144,A,0,1,0,0,0,1,0,0,0,N,0,168,144,116
32870,32,100,1,S,F,M,6,Y,55,100,100,70000,W,6,O,0,9,28.97,1.21,2,94,A,0,2,0,0,0,2,0,0,0,N,0,95,95,82
29240,43,100,8,S,F,M,5,Y,45,100,45,140000,W,4,C,0,8,24,1,1,97,A,0,2,0,0,0,1,0,0,1,N,0,220,97,73
35427,72,100,8,S,F,S,1,N,25,35,35,56000,R,6,E,0,5,208,1.58,9,31,A,0,2,0,0,0,2,0,0,0,N,0,78,46,13
32256,38,100,14,S,F,M,6,Y,100,100,100,92000,U,3,O,0,10,66.82,0.81,4,73,A,0,3,0,0,0,3,0,0,0,N,0,123,73,49
25884,40,100,7,S,F,M,5,Y,100,100,0,78000,H,5,E,1,1,22,0.43,2,10,A,0,1,0,1,0,3,0,0,0,N,0,107,107,69
25242,36,100,7,S,F,M,4,Y,100,100,65,194000,W,6,O,1,9,35,0.58,2,119,1,0,0,0,2,0,2,0,0,0,N,0,120,120,83
4248,49,100,14,S,F,M,6,Y,65,100,100,90000,W,4,A,3,2,149.81,0,11,1,A,3,3,0,1,1,3,2,1,0,N,0,324,152,103
5232,73,100,1,S,U,S,1,N,0,0,25,57000,R,6,O,0,11,30,NA,3,134,E,0,0,0,0,0,1,0,0,0,N,0,190,134,110
26123,41,100,12,S,F,M,3,Y,100,100,0,112500,U,5,O,1,7,20,0.42,1,93,1,0,0,0,1,0,2,0,0,0,N,0,95,95,59
19740,73,100,11,S,F,M,3,Y,25,0,25,49000,R,3,O,0,6,0,0.42,0,77,A,0,1,0,0,0,1,0,0,0,N,0,77,77,61
8246,53,100,14,S,F,M,6,Y,0,0,100,89000,W,3,A,1,0,20,0.65,1,8,A,0,1,0,1,1,1,0,0,0,N,0,90,90,53
5506,58,100,14,S,F,S,3,N,0,0,0,33000,W,3,O,0,13,43.95,NA,2,144,A,0,1,0,0,0,1,0,0,0,N,0,176,144,119
4682,54,100,14,S,F,M,4,Y,100,100,100,133000,H,4,E,4,6,69,0.59,13,74,A,0,2,0,0,0,2,0,0,0,Y,9,216,105,18
37684,33,100,14,M,M,M,3,Y,100,45,65,188000,M,5,E,0,4,56,1.17,1,58,A,0,1,0,0,0,1,0,0,0,N,0,58,58,9
31101,43,100,14,S,F,M,5,Y,65,100,100,112000,M,9,E,0,4,36,0.99,1,28,A,0,1,0,0,0,1,0,0,0,N,0,135,28,13
29594,62,100,6,S,F,M,6,Y,0,0,100,67000,H,1,E,0,5,0,0.64,0,45,A,0,2,0,0,0,2,0,0,0,N,0,78,45,32
32338,51,100,14,S,F,M,4,Y,100,100,100,152000,W,5,E,0,2,55.97,0.59,4,18,A,1,3,1,0,0,4,0,1,0,N,0,18,18,5
38241,24,100,1,S,F,M,2,U,25,25,35,27000,M,3,E,0,3,28,0.68,3,32,A,0,2,0,0,0,2,0,0,0,N,0,51,43,26
29021,72,100,1,S,F,M,2,N,15,0,25,102000,U,9,O,5,10,99,0.65,7,98,A,0,1,1,1,0,3,0,0,0,Y,1,189,114,78
33534,40,100,11,S,F,M,4,Y,100,100,0,62500,H,5,A,0,2,0,0,2,0,A,0,1,0,0,1,1,0,0,0,N,0,60,0,NA
26493,45,100,14,S,F,M,4,Y,45,65,100,146000,M,6,O,1,5,18.97,0.59,1,57,A,0,1,0,1,0,2,0,0,0,N,0,100,72,36
29371,50,100,12,S,F,S,3,Y,0,35,45,44000,M,3,C,1,6,37,0.37,2,102,0,1,0,0,1,0,1,1,0,0,N,0,211,106,67
10849,62,100,14,S,F,S,4,Y,45,100,100,50000,B,6,A,7,2,191.97,0.58,26,6,I,2,1,0,2,2,1,1,0,0,N,0,336,117,65
20481,30,100,1,S,F,M,4,Y,100,55,65,120000,W,3,E,0,2,27,0.52,4,23,A,0,4,0,0,0,4,0,1,0,N,0,51,33,20
20084,33,100,8,S,F,M,2,Y,100,75,0,168000,W,5,E,0,1,24,0.3,2,13,A,0,4,0,0,0,4,0,1,0,N,0,71,71,59
37414,62,100,11,S,F,S,1,Y,25,25,35,16000,U,2,E,0,5,56,1.17,1,60,A,0,1,0,0,0,1,0,0,0,N,0,60,60,11
17833,45,100,6,S,M,M,4,Y,45,100,100,114000,H,8,O,0,10,0,0.88,0,96,1,0,0,0,1,0,1,0,0,0,N,0,134,97,85
6091,56,100,13,S,F,S,2,U,0,0,0,42500,M,9,O,1,8,59.65,0.37,4,80,A,0,1,0,0,0,1,0,0,0,Y,3,141,80,45
39069,33,100,4,S,F,M,2,Y,100,25,25,112000,U,2,E,0,2,26.67,0.31,3,35,F,1,3,0,0,0,4,0,1,0,N,0,42,42,5
32306,38,100,5,M,F,M,3,Y,0,0,0,42500,W,9,B,0,6,106,1.49,5,67,S,0,2,0,0,0,1,0,1,0,N,0,121,111,96
14698,53,100,4,S,M,S,1,U,15,0,45,138000,W,9,A,1,5,37.5,1.14,2,26,A,0,2,0,0,1,1,0,0,0,N,0,120,120,108
9575,58,100,12,S,F,S,2,N,0,0,35,91000,M,4,E,2,0,128,0.71,10,24,A,1,1,0,1,0,2,1,1,0,Y,4,148,90,51
17483,58,100,14,S,F,M,3,N,35,0,45,136000,B,4,O,0,15,9.99,1.19,1,123,A,0,2,0,0,0,2,0,0,0,N,0,158,123,109
22808,35,100,12,S,F,M,4,Y,100,100,45,34000,U,1,O,1,9,66.97,0.53,4,77,1,0,1,0,1,0,2,0,0,0,N,0,215,78,42
19714,60,100,14,M,M,M,6,Y,100,55,35,26000,U,3,E,0,0,0,1.22,1,24,A,0,3,0,0,0,3,0,0,0,N,0,78,78,61
12433,70,100,14,S,F,M,2,N,25,0,35,88000,R,3,S,1,0,71.97,0.59,14,93,0,1,1,0,1,0,2,0,0,0,N,0,457,93,57
27186,22,100,3,S,F,S,4,Y,100,25,15,199000,U,6,O,1,7,18.97,0.53,1,77,2,0,0,0,1,0,1,0,0,0,N,0,79,79,42
3919,66,100,1,S,F,S,1,N,45,35,45,79000,W,9,E,2,4,155.87,0.69,13,69,0,2,4,0,0,0,3,1,2,0,Y,1,96,73,45
32593,54,100,10,M,F,M,2,Y,100,0,0,62500,H,3,O,0,10,35.97,1.5,2,119,A,0,2,0,0,0,2,0,0,0,N,0,119,119,106
3822,75,100,14,S,F,M,3,Y,0,0,100,137500,M,9,O,1,9,55,0.92,3,62,A,0,1,0,0,0,1,0,0,0,N,0,252,62,38
43909,46,0,2,M,F,S,3,Y,45,55,100,5000,M,2,E,0,4,0,0,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35
5328,76,100,14,S,F,S,2,N,45,65,35,5000,M,2,O,2,6,63,0.65,4,87,A,0,1,0,0,0,1,0,0,0,Y,1,256,87,53
35966,55,100,14,S,F,S,2,N,45,0,45,46000,M,2,O,0,9,0,0.42,0,74,A,0,1,0,0,0,1,0,0,0,N,0,74,74,61
17690,54,100,6,M,F,S,3,Y,0,0,0,137500,W,9,O,0,13,20,NA,1,141,A,0,1,0,0,0,1,0,0,0,N,0,141,141,115
39733,56,100,14,S,F,M,1,N,15,0,35,181000,W,9,E,0,4,19.97,1.05,2,32,A,0,2,0,0,0,2,0,0,0,N,0,32,32,16
35463,50,100,14,S,F,M,4,Y,45,55,100,183000,B,1,E,0,5,228.73,1.55,5,55,A,0,4,0,0,0,4,0,0,0,N,0,78,78,41
41874,62,0,4,M,F,S,2,N,0,0,35,5000,H,8,B,0,3,5.99,0.07,1,65,0,4,1,0,0,0,1,0,4,0,N,0,65,65,53
5224,66,100,11,S,F,M,6,N,25,0,45,131000,W,3,B,3,9,116.18,0.56,6,125,0,1,0,0,2,0,2,0,1,0,N,0,131,141,120
29671,34,100,14,S,M,M,6,Y,100,100,100,91000,W,2,B,0,3,23.99,1.17,2,53,A,1,1,0,0,0,1,0,1,0,N,0,53,53,39
33463,34,100,14,S,F,M,6,Y,100,100,0,156000,M,9,E,0,0,66,0.67,2,8,A,0,2,0,0,0,3,0,0,0,N,0,46,46,10
3408,60,100,14,S,F,M,5,N,45,35,35,16000,M,2,A,6,2,206.89,0.67,15,14,A,0,5,0,0,1,4,0,0,0,Y,1,42,42,17
6723,80,100,14,M,F,S,2,Y,0,0,35,45000,U,2,O,0,10,246.33,0.83,19,96,A,0,5,0,0,0,5,0,0,0,N,0,267,96,84
29417,44,100,7,S,F,M,6,Y,0,100,100,121000,M,5,O,0,14,19,0.79,1,123,A,0,1,0,0,0,1,0,0,0,N,0,207,123,99
29376,40,100,8,S,F,M,3,Y,0,100,100,87500,U,5,C,0,6,22,0.79,1,74,A,1,1,0,0,0,2,1,0,0,N,0,97,74,50
20163,33,100,4,S,F,M,2,N,45,35,15,106000,W,5,E,0,3,12,0.78,1,29,A,0,2,0,0,0,2,0,0,0,N,0,29,29,13
39022,24,100,14,S,F,M,4,N,0,45,35,83000,B,4,E,0,3,31.94,0.64,2,43,S,0,3,0,0,0,2,0,1,0,N,0,43,43,19
7538,58,100,9,M,F,M,2,N,45,35,35,27000,M,2,O,1,9,20,0.56,1,NA,3,0,0,0,1,0,1,0,0,0,N,0,114,114,76
38415,56,100,14,S,F,M,4,U,25,15,35,189000,W,7,E,0,3,24,1,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,25
16985,67,100,8,S,M,M,6,Y,0,75,100,97000,W,2,O,0,10,31.97,1.25,2,107,A,0,1,0,0,0,1,0,0,0,N,0,226,107,94
29700,70,100,14,S,F,S,4,N,0,0,0,87500,W,1,O,0,15,89,0.79,4,131,A,0,1,0,0,0,1,0,0,0,N,0,235,131,105
35612,37,100,6,S,M,M,3,Y,100,75,65,236000,W,6,B,0,0,58,1.63,3,20,S,0,3,0,0,0,2,0,1,0,N,0,76,76,64
15648,57,100,14,S,M,S,1,N,25,15,35,41000,B,2,O,1,10,20,0.56,1,84,3,0,0,0,1,0,1,0,0,0,N,0,87,87,49
2536,68,100,11,S,F,M,4,Y,45,55,100,144000,R,5,E,2,5,94.94,0.76,15,57,A,0,2,0,0,0,2,0,0,0,Y,4,324,57,20
12868,49,100,13,S,M,M,3,U,45,65,45,118000,B,4,A,3,2,364.94,1.49,13,1,A,0,2,0,3,2,3,0,0,0,N,0,153,131,103
14911,63,100,1,S,F,M,5,Y,15,0,100,39000,W,2,E,2,5,79.97,1.19,4,35,A,1,1,0,3,0,4,1,0,0,N,0,35,35,14
40689,44,100,14,S,U,M,2,Y,0,0,0,112500,U,3,E,0,1,0,0.56,0,21,A,0,1,0,0,0,1,0,0,0,N,0,21,21,7
24586,43,100,1,S,F,S,3,Y,25,100,45,41000,U,3,B,1,7,41,0.6,2,100,4,1,0,0,1,0,1,0,1,0,N,0,125,103,77
36937,30,100,7,S,F,M,2,Y,75,35,25,5000,M,2,O,0,7,12,0.5,2,63,A,0,2,0,0,0,2,0,0,0,N,0,63,63,52
8334,54,100,7,S,F,M,2,U,25,0,35,61000,W,2,O,1,7,20,0.56,1,86,2,0,0,0,1,0,1,0,0,0,N,0,87,87,51
3602,62,100,14,S,F,M,3,N,25,0,35,33000,R,3,B,4,0,64,0.74,5,6,S,0,2,0,0,0,1,0,1,0,N,0,240,99,63
17295,58,100,2,S,F,S,2,U,0,0,0,30000,W,3,O,0,7,0,0.79,0,118,1,0,0,0,1,0,1,0,0,0,N,0,168,120,108
13433,50,100,14,S,F,M,3,Y,35,25,100,64000,W,7,O,0,13,38.47,0.79,3,149,M,0,2,0,0,0,2,0,0,0,N,0,131,130,95
8261,76,100,10,S,F,M,2,N,0,0,0,12500,R,1,E,4,5,128.94,0.78,7,33,A,0,2,0,2,0,4,0,0,0,N,0,90,87,17
24700,46,100,9,S,M,S,3,Y,15,35,100,111000,M,8,E,3,4,78.05,0.41,7,59,1,0,0,0,2,0,2,0,0,0,N,0,276,60,23
7240,62,100,14,S,F,M,4,U,35,0,35,87000,M,5,E,2,8,141.93,0.26,13,64,3,2,0,0,1,0,1,0,2,0,N,0,275,66,30
2464,61,100,14,S,F,M,4,N,45,45,45,136000,W,7,O,1,6,48.97,0.56,3,105,2,0,0,0,1,0,1,0,0,0,N,0,372,106,69
30720,41,100,5,S,F,M,5,Y,100,100,65,116000,M,4,O,0,8,0,0.85,0,113,1,0,0,0,1,0,1,0,0,0,N,0,145,113,97
29378,50,100,6,S,F,M,4,Y,65,100,100,449000,H,9,E,0,1,21,0.5,2,21,A,0,3,0,0,0,3,1,0,0,N,0,21,21,8
5617,55,100,14,S,F,M,3,Y,0,0,0,42500,H,3,O,2,10,76,0.71,4,82,3,0,1,0,2,0,3,0,0,0,N,0,168,96,59
25094,42,100,14,S,F,S,4,Y,45,35,35,1.00E+05,U,5,O,0,13,19,0.79,1,121,3,0,0,0,1,0,1,0,0,0,N,0,124,124,99
18948,44,100,3,S,F,M,6,Y,100,100,100,72000,W,3,E,0,4,0,0,1,36,A,0,1,0,0,0,2,0,0,0,N,0,36,36,22
17036,58,100,1,S,F,M,6,Y,100,100,0,79000,U,4,O,0,8,49.94,0.92,3,108,A,0,1,0,0,0,1,0,0,0,N,0,206,108,84
36134,26,100,1,S,M,S,3,Y,100,100,15,67000,U,2,E,0,8,113.94,1.58,2,72,A,0,2,0,0,0,2,0,0,0,N,0,72,72,30
16655,67,100,14,S,F,M,4,N,15,0,45,77000,B,2,E,0,4,0,0.42,0,25,A,0,1,0,0,0,1,0,0,0,N,0,25,25,12
1746,66,70,1,M,M,M,1,N,0,15,15,41000,W,4,O,0,3,29,1.21,2,47,A,0,1,0,0,0,1,0,0,0,N,0,57,47,43
3856,63,100,11,S,F,M,6,Y,100,0,35,104000,B,9,E,3,9,126.84,0.67,10,70,2,0,2,0,1,0,3,0,0,0,N,0,250,76,43
12178,58,100,14,S,F,M,6,Y,100,0,0,110000,W,5,E,1,5,28.97,0.53,4,26,A,2,2,0,1,0,2,2,2,0,Y,2,101,70,34
40109,21,100,1,S,F,M,6,Y,0,55,100,206000,M,6,E,0,2,9,0.19,1,20,A,1,1,0,0,0,1,1,0,0,N,0,20,20,6
6584,49,100,14,S,F,M,2,Y,0,0,100,162500,M,3,E,1,8,53.97,0.9,3,61,2,1,1,0,1,0,2,1,0,0,N,0,245,63,27
31618,56,100,11,S,F,M,3,Y,15,0,35,45000,U,3,O,0,7,71.94,1.5,4,115,A,0,2,0,0,0,2,0,0,0,N,0,126,116,102
18115,69,100,14,S,F,M,2,N,25,0,35,125000,W,5,E,0,4,97.4,0.69,7,43,A,0,3,0,1,0,4,0,0,0,Y,2,279,43,18
26414,45,100,14,S,F,M,6,Y,0,100,100,96000,H,2,B,1,7,20,0.7,1,78,S,0,1,0,1,0,1,0,1,0,N,0,102,102,66
8073,63,100,8,S,F,M,3,N,45,45,35,171000,H,5,E,4,2,118.91,0.48,12,27,K,1,1,1,1,0,3,1,0,0,Y,3,324,95,59
42734,53,0,3,S,F,M,4,Y,0,0,45,42000,W,1,O,0,10,73.9,1.03,5,105,A,0,2,0,0,0,2,0,0,0,N,0,179,105,75
33759,32,100,3,S,F,M,3,Y,100,100,15,88000,H,3,E,0,2,132,1.64,2,41,F,0,2,0,0,0,1,0,2,0,N,0,46,41,3
33309,58,100,1,S,F,M,3,Y,15,0,100,68000,U,4,O,0,5,33,0.69,2,51,A,0,3,0,0,0,3,0,0,0,N,0,108,60,47
375,44,20,1,M,F,S,2,Y,0,0,0,30000,M,2,O,0,14,19,0.79,1,124,2,0,0,0,1,0,1,0,0,0,N,0,126,126,101
20958,33,100,1,S,F,M,3,Y,100,100,100,87500,M,2,B,0,3,26,0.57,2,72,0,1,1,0,0,0,2,0,1,0,N,0,121,121,109
42757,37,0,8,S,F,M,2,Y,100,100,0,35000,R,2,O,0,7,95.97,1.11,3,106,A,0,3,0,0,0,3,0,0,0,N,0,109,109,73
44204,33,0,6,S,M,S,3,Y,100,100,65,90000,M,3,E,0,4,0,0.42,0,29,A,0,1,0,0,0,1,0,0,0,N,0,29,29,15
11756,62,100,1,M,M,M,2,N,25,0,35,130000,R,9,O,1,10,37.16,1.58,2,118,A,0,1,0,0,0,1,0,0,0,N,0,210,118,106
12811,60,100,14,S,F,M,2,Y,45,65,45,38000,M,5,E,2,0,102,0.61,7,18,A,0,4,0,0,0,4,0,0,0,N,0,159,18,4
4194,73,100,11,M,F,M,3,N,15,35,35,73000,U,3,B,0,5,237.79,0.73,13,89,0,2,5,0,0,0,4,1,2,0,N,0,288,89,75
18847,42,100,11,S,F,M,6,Y,100,100,100,162500,W,9,A,0,8,22,0.73,1,85,A,0,1,0,0,1,1,0,0,0,N,0,85,85,60
17870,60,100,14,S,M,M,3,N,45,45,35,10000,B,1,O,0,12,13.97,1.16,1,132,A,0,1,0,0,0,1,0,0,0,N,0,132,132,119
8503,72,100,4,M,F,S,1,N,0,0,0,25000,R,4,O,1,10,18.97,0.53,1,78,1,0,0,0,1,0,1,0,0,0,N,0,79,79,42
40544,56,100,10,S,F,M,2,N,45,45,35,153000,W,7,E,0,2,5,0.41,1,23,A,0,1,0,0,0,1,0,0,0,N,0,23,23,10
641,28,20,1,M,F,S,1,U,0,0,0,42500,U,2,E,0,3,66,1.73,1,50,A,0,2,0,0,0,1,0,1,0,N,0,50,50,13
40046,55,100,1,S,F,M,4,N,0,0,0,80000,B,4,E,0,4,0,0,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,24
22192,44,100,14,S,F,M,3,U,0,0,0,87500,U,5,C,0,6,66,0.92,4,74,A,1,1,0,0,0,1,1,0,0,Y,2,112,74,38
36665,78,100,3,M,M,M,2,N,35,0,35,12000,B,2,O,0,8,22,1.83,1,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,53
2528,65,100,14,S,F,M,4,Y,100,45,35,52000,B,2,E,0,3,93.97,0.92,6,39,A,0,1,0,0,0,1,0,0,0,N,0,300,39,13
38974,42,100,1,S,F,S,5,N,25,15,45,21000,U,3,E,0,3,12,0.5,2,43,A,0,2,0,0,0,2,0,0,0,N,0,43,43,30
40786,65,100,10,M,F,M,6,Y,15,0,35,97000,W,9,A,0,0,140,1.94,3,19,A,0,3,0,0,2,1,0,0,0,N,0,19,19,5
14037,52,100,14,S,F,M,5,Y,100,0,0,149000,W,4,E,6,5,115.85,0.26,7,70,0,8,0,0,2,0,2,6,2,0,N,0,300,106,69
44190,64,0,1,S,F,M,3,Y,100,0,25,61000,U,2,E,0,4,28,1.17,1,32,A,0,1,0,0,0,1,0,0,0,N,0,32,32,8
27556,37,100,8,S,F,M,4,Y,100,100,45,106000,W,4,E,1,2,34,0.55,3,4,A,0,3,0,0,0,3,0,0,0,N,0,69,69,45
32379,43,100,11,S,F,M,5,Y,65,100,100,105000,W,3,E,0,2,0,0.59,0,12,A,0,1,0,1,0,3,0,0,0,N,0,123,123,109
42689,61,0,14,S,M,M,3,Y,100,35,45,139000,W,3,E,0,3,44,0.92,2,33,A,0,2,0,0,0,2,0,0,0,N,0,201,33,7
44937,56,NA,14,M,F,S,1,N,0,0,0,42500,W,4,E,0,3,66,1.83,1,44,A,0,1,0,0,0,1,0,0,0,N,0,44,44,6
2492,68,100,10,S,F,M,4,N,0,0,35,52000,W,9,O,4,6,93.97,0.73,5,83,1,0,0,0,1,0,1,0,0,0,N,0,275,84,47
17237,60,100,14,S,F,M,3,Y,100,45,100,70000,M,6,E,0,4,22.49,1.04,6,25,A,0,2,0,0,0,2,0,0,0,N,0,336,25,8
30459,50,100,14,S,F,S,1,U,25,15,35,69000,R,6,O,4,9,80,0.56,6,68,4,0,0,0,2,0,2,0,0,0,N,0,155,72,46
34231,36,100,1,S,F,M,5,Y,100,100,65,102000,M,4,O,0,8,0.49,0.01,1,64,A,0,1,0,0,0,1,0,0,0,N,0,90,64,50
12177,69,100,14,S,F,M,2,Y,15,100,45,157000,M,4,O,6,8,166.02,0.8,15,95,A,0,2,1,0,0,3,0,0,0,N,0,324,125,89
2578,52,100,9,S,F,M,6,Y,65,0,100,265000,W,9,O,1,8,41,0.92,3,99,1,0,0,0,1,0,1,0,0,0,N,0,147,99,73
1759,54,70,5,S,U,S,3,U,0,0,0,112500,U,2,E,0,4,36.97,1.54,2,39,A,0,1,0,0,0,1,0,0,0,N,0,50,39,25
30707,44,100,14,S,F,S,1,Y,0,25,100,64000,M,3,O,0,11,32.97,1.16,2,128,A,0,1,0,0,0,1,0,0,0,N,0,145,128,111
17236,67,100,14,S,F,M,2,Y,35,100,35,62000,W,3,O,0,8,27.98,1.25,2,96,A,0,0,1,0,0,1,0,0,0,N,0,186,96,88
24873,46,100,3,S,F,M,2,Y,35,0,100,91000,W,3,C,1,9,141.97,1.85,8,100,A,1,1,0,2,0,3,1,0,0,N,0,190,100,88
38572,34,100,1,S,F,S,3,Y,0,100,75,30000,U,1,E,0,3,0,0,1,48,A,0,1,0,0,0,1,0,0,0,N,0,48,48,35
9668,51,100,11,S,F,M,4,N,45,55,45,140000,M,7,O,1,9,22,0.61,1,106,1,0,0,0,1,0,1,0,0,0,N,0,108,108,71
41750,33,0,1,S,F,S,1,N,45,15,15,49000,U,7,E,0,5,0,0.75,0,29,A,0,1,0,0,0,1,0,0,0,N,0,97,29,12
37917,41,100,6,S,F,S,2,U,25,45,45,40000,M,5,O,0,4,20,0.67,3,53,I,0,0,0,3,0,3,0,0,0,N,0,54,54,41
28482,52,100,14,S,M,S,3,Y,25,100,45,95000,W,5,O,0,3,23.47,1.3,2,53,A,0,2,0,0,0,2,0,0,0,N,0,53,53,40
12369,50,100,1,S,F,M,3,Y,100,65,45,113000,M,3,O,2,9,48.97,0.39,3,76,1,0,0,0,2,0,2,0,0,0,N,0,84,84,48
23218,44,100,10,S,M,M,5,Y,65,100,100,129000,W,4,O,1,15,19,0.79,1,125,1,0,0,0,1,0,1,0,0,0,N,0,126,126,102
9359,52,100,8,S,F,M,3,Y,0,0,100,162500,W,7,O,1,8,29.94,1.25,2,118,A,0,1,0,0,0,2,0,0,0,N,0,275,118,106
39643,56,100,14,S,F,M,5,Y,55,100,100,71000,M,2,E,0,4,43,0.95,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,5
7042,75,100,14,S,F,M,5,Y,65,100,100,135000,H,5,B,4,12,106.97,NA,8,168,3,2,1,0,1,0,2,1,1,0,N,0,431,142,117
23703,41,100,4,S,F,M,2,Y,75,100,0,111000,M,4,A,2,2,39.4,0,2,154,F,0,1,0,0,1,1,0,0,0,N,0,155,152,108
14774,60,100,14,S,F,M,5,Y,100,0,100,117000,M,2,O,2,7,37,0.51,2,97,1,0,0,0,2,0,2,0,0,0,N,0,117,117,81
42568,30,0,6,S,F,S,1,U,15,15,15,49000,B,2,E,1,4,18.97,0.53,1,56,1,0,0,0,1,0,1,0,0,0,N,0,57,57,20
13002,74,100,2,M,F,S,2,Y,75,100,0,30000,M,4,O,0,10,158.97,0.92,13,109,A,0,2,0,0,0,2,0,0,0,N,0,517,109,81
43654,35,0,4,S,F,S,2,Y,100,100,100,5000,W,1,E,0,4,12,0.15,2,47,0,1,2,0,0,0,2,0,2,0,N,0,47,47,33
14028,72,100,14,M,F,M,2,N,0,0,35,10000,W,9,E,1,4,335.88,1.13,31,46,A,1,6,0,0,0,6,1,0,0,Y,7,254,46,21
16041,56,100,14,S,F,M,2,N,15,0,35,73000,M,3,E,1,5,30,0.42,3,28,A,0,2,0,0,0,2,0,0,0,N,0,28,28,15
11311,50,100,14,S,F,M,3,Y,45,45,45,122000,M,4,E,1,3,132.96,0.45,8,58,A,1,3,0,1,0,4,0,1,0,N,0,226,74,39
14102,79,100,14,S,F,M,4,N,45,45,45,46000,R,3,E,3,2,124.01,0.64,22,23,1,2,0,0,1,0,3,0,0,0,Y,4,505,62,25
13721,55,100,14,S,M,M,2,N,45,45,55,62000,B,3,A,0,1,137.92,1.1,10,2,A,0,4,0,0,1,3,0,0,0,Y,1,242,101,64
23438,39,100,5,S,F,M,3,Y,25,15,15,158000,U,9,O,0,9,101.94,1.21,7,90,A,0,2,0,0,0,2,0,0,0,Y,6,169,90,68
25442,37,100,10,S,F,M,6,Y,100,100,100,58000,W,4,S,0,10,74,1.02,2,89,A,0,1,0,2,0,3,0,0,0,N,0,117,117,92
22153,25,100,14,S,F,M,6,Y,100,75,0,115000,H,4,E,2,0,91.67,0.51,9,18,A,2,2,0,1,0,3,2,0,0,Y,5,132,66,45
